source_id,clip,split,current_text,asr2_text,wer_current_vs_asr2,cer_current_vs_asr2,token_diff_summary,disagreement_level,reasons
Por qué ya no podemos conversar (y cómo aprender a,clip_0074,train,porque muchas veces ni siquiera llegas a una conversacion es como que te quedas en tu pensamiento pensando que las cosas son asi,Porque muchas veces ni siquiera llega a una conversación Es como que te quedas en tu pensamiento pensando que las cosas son así,0.130435,0.028302,replace: 'llegas' -> 'llega' | replace: 'conversacion' -> 'conversación' | replace: 'asi' -> 'así',low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0075,train,y para mi ahi como que se vuelve muy pobre el intercambio con el otro,Y para mí ahí como que se vuelve muy pobre el intercambio con el otro.,0.200000,0.054545,replace: 'mi ahi' -> 'mí ahí' | replace: 'otro' -> 'otro.',low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0076,train,y aparte como te digo estamos todas muy quemadas eso se dice mucho,"Y aparte, como te digo, estamos todas muy quemadas, eso se dice mucho.",0.307692,0.074074,"replace: 'aparte' -> 'aparte,' | replace: 'digo' -> 'digo,' | replace: 'quemadas' -> 'quemadas,' | replace: 'mucho' -> 'mucho.'",low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0077,train,y pasa que consumimos contenido muy masticado como muy ya desarrollado,"y pasa que consumimos contenido muy masticado, como muy ya desarrollado.",0.181818,0.033333,"replace: 'masticado' -> 'masticado,' | replace: 'desarrollado' -> 'desarrollado.'",low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0078,train,que se adapta a ese estado de brain rot quemado,que se adapta a ese estado de brain rot quemado.,0.100000,0.026316,replace: 'quemado' -> 'quemado.',low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0079,train,y al estar quemadas rara vez ampliamos esa informacion que nos llega y nos lanzamos a debatir temas que no sabemos,y al estar quemadas rara vez ampliamos esa información que nos llega y nos lanzamos a debatir temas que no sabemos.,0.095238,0.021277,replace: 'informacion' -> 'información' | replace: 'sabemos' -> 'sabemos.',low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0080,train,por lo tanto saltamos a la primera eso es lo que te decia yo recien pero mejor explicado,"Por lo tanto saltamos a la primera. Eso es lo que te decía yo recién, pero mejor explicado.",0.222222,0.070423,"replace: 'primera' -> 'primera.' | replace: 'decia' -> 'decía' | replace: 'recien' -> 'recién,' | replace: 'explicado' -> 'explicado.'",low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0081,train,es como que no tenemos esa tolerancia emocional al debate en si,Es como que no tenemos esa tolerancia emocional al debate en sí.,0.083333,0.038462,replace: 'si' -> 'sí.',low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0082,train,y ahi es cuando pasa esto que sentimos que mas que debatiendo con una otra persona estamos discutiendo,"Y ahí es cuando pasa esto que sentimos que más que debatiendo con una otra persona, estamos discutiendo.",0.222222,0.047059,"replace: 'ahi' -> 'ahí' | replace: 'mas' -> 'más' | replace: 'persona' -> 'persona,' | replace: 'discutiendo' -> 'discutiendo.'",low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0083,train,porque pasa eso viste que se dice que cuando vos estas seguro de lo que estas diciendo no necesitas alzar la voz,"Porque pasa eso, que viste que se dice que cuando vos estás seguro de lo que estás diciendo no necesitas alzar la voz.",0.227273,0.076923,"replace: 'eso' -> 'eso, que' | replace: 'estas' -> 'estás' | replace: 'estas' -> 'estás' | replace: 'voz' -> 'voz.'",low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0084,train,porque lo que esta diciendo ya tiene la fortaleza suficiente no necesitas meterle mas fortaleza con la forma de comunicar,"Porque lo que está diciendo ya tiene la fortaleza suficiente, no necesitas meterle más fortaleza con la forma de comunicar.",0.200000,0.039216,"replace: 'esta' -> 'está' | replace: 'suficiente' -> 'suficiente,' | replace: 'mas' -> 'más' | replace: 'comunicar' -> 'comunicar.'",low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0085,train,que nos pasa a todos viste cuando estas en un debate que te sentis medio vulnerable empezas a saltar mas,"Que nos pasa a todos, ¿viste? Cuando estás en un debate que te sentís medio vulnerable empezás a saltar más.",0.300000,0.094118,"replace: 'todos viste' -> 'todos, ¿viste?' | replace: 'estas' -> 'estás' | replace: 'sentis' -> 'sentís' | replace: 'empezas' -> 'empezás'",low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0086,train,y yo veo esto pero en cualquier conversacion por eso lo hablo y yo analizando siento que el contenido que nos llega mas que informativo son conclusiones,y yo veo esto pero en cualquier conversación por eso lo hablo y yo analizando siento que el contenido que nos llega más que informativo son conclusiones,0.074074,0.015873,replace: 'conversacion' -> 'conversación' | replace: 'mas' -> 'más',low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0087,train,no te parece nos llegan mas opiniones que informacion en si,¿No te parece? Nos llegan más opiniones que información en sí.,0.454545,0.122449,replace: 'no' -> '¿no' | replace: 'parece' -> 'parece?' | replace: 'mas' -> 'más' | replace: 'informacion' -> 'información',medium,asr_disagreement
Por qué ya no podemos conversar (y cómo aprender a,clip_0088,train,y eso hace que estemos cargadas de opiniones externas,"Sí, eso hace que estemos cargadas de opiniones externas.",0.222222,0.088889,"replace: 'y' -> 'sí,' | replace: 'externas' -> 'externas.'",low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0089,train,como que nos informamos por videos que en vez de ser informativos,Como que nos informamos por videos que en vez de ser informativo...,0.083333,0.055556,replace: 'informativos' -> 'informativo...',low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0090,train,son conclusiones de los temas entonces como que estamos constantemente cargados de conclusiones ya formadas,"son conclusiones de los temas, entonces como que estamos constantemente cargados de conclusiones ya formadas.",0.133333,0.021505,"replace: 'temas' -> 'temas,' | replace: 'formadas' -> 'formadas.'",low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0091,train,eso no nos permite a nosotras y a nosotros hacer nuestra propia conclusion,Eso no nos permite a nosotras y a nosotros hacer nuestra propia conclusión.,0.076923,0.032258,replace: 'conclusion' -> 'conclusión.',low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0092,train,de hecho hay una frase de sigmund bauman que hay un episodio que yo ya te lo nombre,"De hecho, hay una frase de Sigmund Bauman que hay un episodio que yo ya te lo nombré.",0.111111,0.045455,"replace: 'hecho' -> 'hecho,' | replace: 'nombre' -> 'nombré.'",low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0093,train,creo que era el de quien seria sin tu artista favorito,creo que era el de ¿quién sería sin tu artista favorito?,0.272727,0.090909,replace: 'quien seria' -> '¿quién sería' | replace: 'favorito' -> 'favorito?',low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0094,train,algo asi es un episodio que hablamos mucho de estos temas y de sociologia y de las redes sociales,"o algo así, es un episodio que hablamos mucho de estos temas y de sociología y de las redes sociales",0.157895,0.050633,"insert: '' -> 'o' | replace: 'asi' -> 'así,' | replace: 'sociologia' -> 'sociología'",low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0095,train,y te conte que el tenia un el fue el que hablo de la modernidad liquida,Y te conté que él fue el que habló de la modernidad líquida.,0.437500,0.250000,replace: 'conte' -> 'conté' | replace: 'el tenia un el' -> 'él' | replace: 'hablo' -> 'habló' | replace: 'liquida' -> 'líquida.',medium,asr_disagreement
Por qué ya no podemos conversar (y cómo aprender a,clip_0096,train,y en la modernidad liquida tiene una frase que me parece que es muy interesante,Y en la modernidad líquida tiene una frase que me parece muy importante.,0.266667,0.184615,replace: 'liquida' -> 'líquida' | delete: 'que es' -> '' | replace: 'interesante' -> 'importante.',low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0097,train,que dice las redes sociales son muy utiles para intercambiar informacion,"Me parece muy interesante que dice, las redes sociales son muy útiles para intercambiar información.",0.636364,0.419355,"insert: '' -> 'me parece muy interesante' | replace: 'dice' -> 'dice,' | replace: 'utiles' -> 'útiles' | replace: 'informacion' -> 'información.'",medium,possible_entity_error
Por qué ya no podemos conversar (y cómo aprender a,clip_0098,train,pero no para crear conocimiento y eso pasa que las estamos usando para informarnos y para crear conocimiento,pero no para crear conocimiento y eso pasa que las estamos usando para informarnos y para crear conocimiento.,0.055556,0.010989,replace: 'conocimiento' -> 'conocimiento.',low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0099,train,no para intercambiar un medio que esta hecho para que nos nutramos de las cosas que sabemos y compartamos entre si,"no para intercambiar, un medio que está hecho para que nos nutramos de las cosas que sabemos y compartamos entre sí.",0.142857,0.042553,"replace: 'intercambiar' -> 'intercambiar,' | replace: 'esta' -> 'está' | replace: 'si' -> 'sí.'",low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0100,train,es el medio que estamos usando para informarnos me entendes y ahi es donde yo creo que hay un gran gran problema,"es el medio que estamos usando para informarnos, ¿me entendés? Y ahí es donde yo creo que hay un gran, gran problema.",0.272727,0.076923,"replace: 'informarnos me entendes' -> 'informarnos, ¿me entendés?' | replace: 'ahi' -> 'ahí' | insert: '' -> 'gran,' | replace: 'gran problema' -> 'problema.'",low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0101,train,y que despues afecta mucho a la comunicacion y tiene sentido y ahora te amplio en esto que te decia de los algoritmos y de la burbuja de filtro,"y que después afecta mucho a la comunicación. Y tiene sentido, y ahora te amplío en esto que te decía de los algoritmos y de la burbuja de filtro.",0.206897,0.060870,"replace: 'despues' -> 'después' | replace: 'comunicacion' -> 'comunicación.' | replace: 'sentido' -> 'sentido,' | replace: 'amplio' -> 'amplío'",low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0102,train,porque tiene sentido que si tenemos un algoritmo que nos lleva a pensar que todas las personas piensan como nosotros,"porque tiene sentido que si tenemos un algoritmo que nos llega a pensar que todas las personas piensan como nosotros,",0.100000,0.020619,"replace: 'lleva' -> 'llega' | replace: 'nosotros' -> 'nosotros,'",low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0103,train,y que la unica verdad es la que nosotros tenemos en la cabeza,y que la única verdad es la que nosotros tenemos en la cabeza.,0.153846,0.040816,replace: 'unica' -> 'única' | replace: 'cabeza' -> 'cabeza.',low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0104,train,si se le puede decir pensar porque justamente no estamos pensando estamos consumiendo,"Si se le puede decir pensar porque justamente no estamos pensando, estamos consumiendo.",0.153846,0.027397,"replace: 'pensando' -> 'pensando,' | replace: 'consumiendo' -> 'consumiendo.'",low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0105,train,despues cuando en la vida real nos cruzamos con personas que piensan distinto,"Después, cuando en la vida real nos cruzamos con personas que piensan distinto,",0.153846,0.046154,"replace: 'despues' -> 'después,' | replace: 'distinto' -> 'distinto,'",low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0106,train,porque tienen otro algoritmo y estan en su propia burbuja de filtro,"porque tienen otro algoritmo y están en su propia burbuja de filtro,",0.166667,0.035714,"replace: 'estan' -> 'están' | replace: 'filtro' -> 'filtro,'",low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0107,train,nos lleva a no entender que hay distintas formas y a prejuzgarlas porque nos informamos a traves de un sistema de informacion,nos lleva a no entender que hay distintas formas y a prejuzgarlas porque nos informamos a través de un sistema de información.,0.090909,0.028846,replace: 'traves' -> 'través' | replace: 'informacion' -> 'información.',low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0108,train,que nos convencio de que la realidad es de una forma que no es entendes,"que nos convenció de que la realidad es de una forma que no es, ¿entendés?",0.200000,0.087719,"replace: 'convencio' -> 'convenció' | replace: 'es entendes' -> 'es, ¿entendés?'",low,
Por qué ya no podemos conversar (y cómo aprender a,clip_0109,train,todas las personas son asi despues cuando estas en la realidad y intercambias con una persona y ves que en realidad esta en otra,"todas las personas son así, después cuando estás en la realidad intercambias con una persona y ves que en realidad está en otro",0.250000,0.066667,"replace: 'asi despues' -> 'así, después' | replace: 'estas' -> 'estás' | delete: 'y' -> '' | replace: 'esta' -> 'está'",low,
